대피장소명,세부위치명,수용인원,도로명주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
대소초등학교,다목적교실,340,충청북도 음성군 대소면 오태로 110-12,36.96707759,127.4860444,2020,화학사고,043-871-3813,충청북도 음성군 경제산업국 환경과,2023-08-16
하당초등학교,다목적실,1400,충청북도 음성군 원남면 하초로 35-4,36.90705118,127.6792188,2020,화학사고,043-871-3813,충청북도 음성군 경제산업국 환경과,2023-08-16
한일중학교,다목적교실,5090,충청북도 음성군 음성읍 예술로 34,36.93560296,127.6849102,2020,화학사고,043-871-3813,충청북도 음성군 경제산업국 환경과,2023-08-16
상갈동 행정복지센터,대회의실,307,경기도 용인시 기흥구 상갈로 2(상갈동),37.26659947,127.1076885,2022,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후에너지과,2024-05-27
양지면 행정복지센터,집회실,368,경기도 용인시 처인구 양지면 양지로105번길 5 (양지리),37.23547599,127.2798428,2022,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후에너지과,2024-05-27
포곡읍 행정복지센터,대회의실,307,경기도 용인시 처인구 포곡읍 포곡로 258 (삼계리),37.27769954,127.2308093,2022,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후에너지과,2024-05-27
죽전1동 행정복지센터,다목적실,246,경기도 용인시 수지구 대지로15번길 50 (죽전동),37.331037,127.113927,2022,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후에너지과,2024-05-27
서천고등학교,체육관,593,경기도 용인시 기흥구 서천서로 1269(농서동),37.236307,127.069192,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
신봉초등학교,체육관,735,경기도 용인시 수지구 신봉2로 115(신봉동),37.330796,127.0679634,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
나곡초등학교,다목적강당,556,경기도 용인시 기흥구 사은로126번길 26(보라동),37.253891,127.115063,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
남촌초등학교,체육관(꿈차오름관),625,경기도 용인시 처인구 남사읍 천덕산로 330(진목리),37.101719,127.133472,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
오현고등학교,체육관,1272,제주특별자치도 제주시 일주동로 157 (화북일동),33.51862452,126.5613927,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-22
삼양초등학교,체육관,1593,제주특별자치도 제주시 지석14길 7 (삼양이동),33.52085913,126.5858906,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-23
상하중학교,다목적강당,870,경기도 용인시 기흥구 중부대로746번길 16-29(상하동),37.261974,127.131222,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
영광중앙초등학교,강당,727,전라남도 영광군 영광읍 천년로13길 57-9,35.27970173,126.5055004,2023,화학사고,061-350-4754,전라남도 영광군 환경과,2024-05-23
대기고등학교,체육관,1167,제주특별자치도 제주시 번영로 453-6 (봉개동),33.49250981,126.5932794,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-17
용천중학교,다목적강당,374,경기도 용인시 처인구 이동읍 백옥대로587번길 54(천리),37.19613707,127.195241,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
연제초등학교,강당,746,부산광역시 연제구 중앙대로1065번길 14 (연산동),35.1841058,129.078692,2022,화학사고,051-665-4395,부산광역시 연제구 경제환경국 환경위생과,2022-12-29
용인초등학교,다목적강당,1292,경기도 용인시 처인구 금학로367번길 14(김량장동),37.238567,127.196824,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2023-08-09
연산초등학교,강당,775,부산광역시 연제구 월드컵대로 41(연산동),35.1777686,129.0837901,2022,화학사고,051-665-4395,부산광역시 연제구 경제환경국 환경위생과,2022-12-29
헌산중학교,체육관,936,경기도 용인시 처인구 원삼면 내동로 50-13(사암리),37.173463,127.287562,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
좌항초등학교,체육관,1065,경기도 용인시 처인구 원삼면 원양로 603(좌항리),37.201862,127.31193,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
백암중학교,체육관,1047,경기도 용인시 처인구 백암면 백원로 519-9(근창리),37.165214,127.360452,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
원삼면 행정복지센터,대회의실,288,경기도 용인시 처인구 원삼면 원양로 64 (고당리),37.16658943,127.3132646,2023,화학사고,031-324-2244,경기도 용인시 환경위생사업소 기후대기과,2024-05-27
농소동 주민센터,대회의실,305,전북특별자치도 정읍시 충정로 531-8 (공평동),35.58330421,126.8286663,2022,화학사고,063-539-5713,전북특별자치도 정읍시 농소동,2024-05-27
오현고등학교,체육관,2023,제주특별자치도 제주시 일주동로 101 (화북일동),33.51780188,126.5564487,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-17
애월국민체육센터,체육관,2124,제주특별자치도 제주시 애월읍 하귀동남1길 22 (하귀1리),33.48488299,126.4138631,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-21
함덕초등학교,체육관,1326,제주특별자치도 제주시 조천읍 일주동로 1231 (함덕리),33.53868435,126.6716504,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-19
덕천초등학교,강당,601,전북특별자치도 정읍시 덕천면 황토현로 831 (우덕리),35.62081047,126.8442487,2022,화학사고,063-539-5713,전북특별자치도교육청 전북특별자치도정읍교육지원청 덕천초등학교,2024-05-27
금악초등학교,체육관,1334,제주특별자치도 제주시 한림읍 금악남2길 1 (금악리),33.35664546,126.2963556,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-17
한림체육관,체육관,1780,제주특별자치도 제주시 애월읍 일주서로 6349 (고내리),33.46299007,126.3319666,2022,화학사고,064-728-3133,제주특별자치도 제주시 청정환경국 환경지도과,2024-01-18
보성초등학교,강당,875,전북특별자치도 정읍시 북면 연지길 38-27 (마정리),35.60334076,126.9278565,2022,화학사고,063-539-5713,전북특별자치도교육청 전북특별자치도정읍교육지원청 보성초등학교,2024-05-27
수성초등학교,강당,785,전북특별자치도 정읍시 수성3로 21 (수성동),35.58437671,126.857349,2022,화학사고,063-539-5713,전북특별자치도교육청 전북특별자치도정읍교육지원청 정읍수성초등학교,2024-05-27
삼성여자고등학교,체육관,1536,제주특별자치도 서귀포시 검은여로 151 (토평동),33.25435707,126.5835744,2022,화학사고,064-760-2922,제주특별자치도 서귀포시 청정환경국 기후환경과,2024-01-19
신태인실내체육관,체육관,2130,전북특별자치도 정읍시 신태인읍 정신로 1060 (구석리),35.6798081,126.8905147,2022,화학사고,063-539-5713,전북특별자치도 정읍시 체육진흥사업소,2024-05-27
중문고등학교,체육관,1749,제주특별자치도 서귀포시 일주서로570번길 19 (대포동),33.25486483,126.4468949,2022,화학사고,064-760-2922,제주특별자치도 서귀포시 청정환경국 기후환경과,2024-01-17
안덕초등학교,체육관,1210,제주특별자치도 서귀포시 안덕면 화순로56번길 32 (화순리),33.25062429,126.3355647,2022,화학사고,064-760-2922,제주특별자치도 서귀포시 청정환경국 기후환경과,2024-01-17
태인초등학교,강당,1124,전북특별자치도 정읍시 태인면 동헌길 16 (태성리),35.65381454,126.9466315,2022,화학사고,063-539-5713,전북특별자치도교육청 전북특별자치도정읍교육지원청 태인초등학교,2024-05-27
신산중학교,체육관,827,제주특별자치도 서귀포시 성산읍 일주동로 5104 (신산리),33.38159753,126.8755357,2022,화학사고,064-760-2922,제주특별자치도 서귀포시 청정환경국 기후환경과,2024-01-22
입암초등학교,강당,678,전북특별자치도 정읍시 입암면 입암중앙길 29 (천원리),35.50551794,126.7968706,2022,화학사고,063-539-5713,전북특별자치도교육청 전북특별자치도정읍교육지원청 입암초등학교,2024-05-27
북면사무소,대회의실,312,전북특별자치도 정읍시 북면 정읍북로 570 (한교리),35.609084,126.892174,2022,화학사고,063-539-5713,전북특별자치도 정읍시 북면,2024-05-27
첨단다목적체육센터,체육관,1692,광주광역시 광산구 첨단강변로 76(산월동),35.21325,126.852851,2023,화학사고,062-960-9946,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
수완문화체육센터,체육관,2315,광주광역시 광산구 왕버들로132번길 12(수완동),35.20045,126.825403,2023,화학사고,062-960-9946,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
빛고을국민체육센터,체육관,1287,광주광역시 광산구 무진대로211번길 28(우산동),35.163614,126.804574,2023,화학사고,062-960-9946,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
광산농악전수교육관,교육관,310,광주광역시 광산구 하남지실길 255-94(산정동),35.173644,126.790179,2023,화학사고,062-960-9946,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
동곡동 행정복지센터,강당,151,광주광역시 광산구 동곡로 151-56(하산동),35.0985323,126.7720483,2023,화학사고,062-960-8447,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
이야기꽃도서관,강당,252,광주광역시 광산구 선운중앙로67번길 6(선암동),35.14864,126.77992,2023,화학사고,062-960-8447,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
하남동 행정복지센터,강당,349,광주광역시 광산구 하남대로54번길 15(하남동),35.17974,126.79988,2023,화학사고,062-960-8447,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
비아동 행정복지센터,강당,596,광주광역시 광산구 비아중앙로31번길 6(비아동),35.2221257,126.8244735,2023,화학사고,062-960-8447,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
수완동 행정복지센터,강당,409,광주광역시 광산구 장덕로 158(수완동),35.197062,126.8257461,2023,화학사고,062-960-8447,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
광산구청,강당,736,광주광역시 광산구 광산로29번길 15(송정동),35.1394559,126.7936985,2023,화학사고,062-960-9946,광주광역시 광산구 시민생활국 기후환경과,2021-09-30
양산동 행정복지센터,행정복지센터,1120,광주광역시 북구 양산택지로 32 (양산동),35.209149,126.879745,2021,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
임동 행정복지센터,행정복지센터,1019,광주광역시 북구 서림로 53 (임동),35.165799,126.894164,2021,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
건국동 행정복지센터,행정복지센터,1208,광주광역시 북구 본촌마을길 25 (본촌동),35.222811,126.881474,2021,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
용봉동 행정복지센터,행정복지센터,117,광주광역시 북구 용주로18번길 28 (용봉동),35.18041,126.901199,2021,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
운암1동 행정복지센터,행정복지센터,419,광주광역시 북구 동운로201번길 55 (운암동),35.174817,126.874487,2021,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
일곡동 행정복지센터,행정복지센터,1364,광주광역시 북구 설죽로 525 (일곡동),35.2060222,126.8973427,2023,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
두암2동 행정복지센터,행정복지센터,1061,광주광역시 북구 면앙로192번길 15 (두암동),35.1745696,126.9325071,2023,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
오치1동 행정복지센터,행정복지센터,740,광주광역시 북구 우치로274번길 48 (오치동),35.1891288,126.9081383,2023,화학사고,062-410-6472,광주광역시 북구 도시관리국 기후환경과,2024-01-22
